"Name","State","Notes","User","Tags","Created","Runtime","Sweep","__cached__setup_devices","adam_epsilon","data_dir","dataloader_drop_last","debug","do_eval","do_predict","do_train","eval_steps","evaluate_during_training","finetuning_iters","fp16","fp16_opt_level","gradient_accumulation_steps","learning_rate","local_rank","logging_dir","logging_first_step","logging_steps","max_grad_norm","max_seq_length","max_steps","model_name_or_path","no_cuda","num_train_epochs","output_dir","overwrite_output_dir","past_index","per_device_eval_batch_size","per_device_train_batch_size","per_gpu_train_batch_size","save_steps","seed","task_name","tpu_metrics_debug","warmup_steps","weight_decay","Training time","epoch","eval_acc","eval_loss","finetuning_time","finetuning_time_list","inference_time","inference_time_list","loss","eval_acc_and_f1","eval_corr","eval_f1","eval_mcc","eval_pearson","eval_spearmanr"
"dandy-sweep-31","finished","-","anna_korotkova","","2020-07-31T15:04:50.000Z","7915","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul31_15-04-51_anna-gpu","false","50","1","512","-1","bert-base-uncased","false","1","/tmp/RTE/","true","-1","8","8","","500","42","RTE","false","0","0.01","","1","0.6642599277978339","0.6200086329664503","1561.6568264961245","[1578.0319395065308,1561.6568264961245,1564.6120767593384,1590.6570477485657,1578.759917974472]","0.4415004253387451","[0.7079927921295166,0.699373722076416,0.744194746017456,0.7876832485198975,0.7759170532226562,0.6636669635772705,0.7892239093780518,0.6365306377410889,0.6641678810119629,0.7624492645263672,0.869861364364624,0.6606266498565674,0.6469159126281738,0.6811983585357666,0.6799020767211914,0.6541182994842529,0.6826629638671875,0.8096163272857666,0.6630191802978516,0.6897618770599365,0.6528191566467285,0.6591265201568604,0.652716875076294,0.7144763469696045,0.6758468151092529,0.6252806186676025,0.6730122566223145,0.6401243209838867,0.6692242622375488,0.6730861663818359,0.6227664947509766,0.6810858249664307,0.7104856967926025,0.6844120025634766,0.4415004253387451,0.8149924278259277,0.7351577281951904,0.7373874187469482,0.6652317047119141,0.6623458862304688,0.735358715057373,0.7391550540924072,0.6508793830871582,0.6678347587585449,0.7721800804138184,0.7111790180206299,0.7039992809295654,0.6720163822174072,0.6501059532165527,0.7321245670318604,0.7087521553039551,0.6976339817047119,0.6832418441772461,0.7316741943359375,0.6780786514282227,0.7054874897003174,0.6958651542663574,0.685687780380249,0.7177848815917969,0.6954171657562256,0.8013885021209717,0.7481911182403564,0.7320294380187988,0.702007532119751,0.6628396511077881,0.7905278205871582,0.7229764461517334,0.7261574268341064,0.6413304805755615,0.512474536895752]","0.47385763347148896","","","","","",""
"polar-sweep-30","finished","-","anna_korotkova","","2020-07-31T12:23:12.000Z","9692","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul31_12-23-14_anna-gpu","false","50","1","256","-1","xlnet-base-cased","false","1","/tmp/RTE/","true","-1","8","32","","500","42","RTE","false","0","0.01","","1","0.6209386281588448","0.6557796699660164","1910.6810603141785","[1918.3505535125732,1942.2223999500277,1932.430239200592,1945.943975687027,1910.6810603141785]","0.6719639301300049","[0.8873097896575928,0.8393869400024414,0.7100551128387451,0.7589046955108643,0.8627629280090332,0.8424472808837891,0.7805547714233398,0.885040283203125,0.8522977828979492,0.8053457736968994,0.7843313217163086,0.7341859340667725,0.7648608684539795,0.8569483757019043,0.9262840747833252,0.7581601142883301,0.7737281322479248,0.7809252738952637,0.7417614459991455,0.7552719116210938,0.7559490203857422,0.846653938293457,0.7468187808990479,0.7834441661834717,1.198913812637329,1.0754261016845703,0.8495662212371826,0.7728843688964844,0.7850909233093262,0.7737720012664795,0.9057714939117432,0.8025763034820557,0.8312721252441406,0.7927727699279785,0.6719639301300049]","0.4991542446613312","","","","","",""
"lunar-sweep-29","finished","-","anna_korotkova","","2020-07-31T09:24:36.000Z","10714","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul31_09-24-38_anna-gpu","false","50","1","256","-1","xlnet-base-cased","false","1","/tmp/RTE/","true","-1","8","16","","500","42","RTE","false","0","0.01","","1","0.6028880866425993","0.6676089320863996","2123.9514195919037","[2136.120619058609,2130.5684881210327,2123.9514195919037,2131.8644659519196,2146.1524896621704]","0.6367940902709961","[0.9121382236480712,0.8558933734893799,0.8116161823272705,0.8729104995727539,0.8808581829071045,0.847501277923584,0.8405356407165527,0.7824611663818359,0.9295341968536376,0.868262767791748,0.7963714599609375,1.0868899822235107,1.0990166664123535,0.8648884296417236,0.8476793766021729,1.077772617340088,0.9190270900726318,0.8533880710601807,0.8476612567901611,0.864058256149292,0.8152673244476318,0.8568036556243896,0.942824363708496,0.8225972652435303,0.8768208026885986,0.8267867565155029,0.8214800357818604,0.8058004379272461,0.8438456058502197,0.8524646759033203,0.8376259803771973,0.8244936466217041,0.8796663284301758,0.8355135917663574,0.6367940902709961]","0.6758706045150756","","","","","",""
"mild-sweep-28","finished","-","anna_korotkova","","2020-07-31T07:12:34.000Z","7920","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul31_07-12-35_anna-gpu","false","50","1","256","-1","xlnet-base-cased","false","1","/tmp/RTE/","true","-1","8","8","","500","42","RTE","false","0","0.01","","1","0.5270758122743683","0.6922223227364677","1565.81978225708","[1574.7995193004608,1569.7482948303225,1565.81978225708,1598.3585469722748,1568.3505194187164]","0.5534515380859375","[0.8058335781097412,0.8041164875030518,0.76104736328125,0.787421703338623,0.7565147876739502,0.7622976303100586,0.7723274230957031,0.7982838153839111,0.7642967700958252,0.7417252063751221,0.8215346336364746,0.745323657989502,0.8112878799438477,0.837761402130127,0.7411236763000488,0.7369167804718018,0.736994743347168,0.781379222869873,0.7219254970550537,0.7235753536224365,0.7361898422241211,0.7751500606536865,0.7468700408935547,0.767488956451416,0.8131420612335205,0.8076150417327881,0.7850198745727539,0.7279496192932129,0.7688913345336914,0.8102514743804932,0.8078629970550537,0.7592556476593018,0.8403422832489014,0.8096554279327393,0.665471076965332,0.8425157070159912,0.7774744033813477,0.8097779750823975,0.8806328773498535,0.7720849514007568,0.7963626384735107,0.90797758102417,0.8841524124145508,0.7663521766662598,0.819504976272583,0.7920629978179932,0.8178930282592773,0.8051602840423584,0.7962710857391357,0.7754645347595215,0.7144176959991455,0.7716505527496338,0.7784552574157715,0.7792408466339111,0.7723569869995117,0.7621779441833496,0.7387466430664062,0.7926712036132812,0.8474512100219727,0.8900573253631592,0.8391695022583008,0.8034958839416504,0.7465381622314453,0.7895815372467041,0.7487595081329346,0.7426109313964844,0.7225039005279541,0.8201870918273926,0.758695125579834,0.5534515380859375]","0.6994009220600128","","","","","",""
"sunny-sweep-27","finished","-","anna_korotkova","","2020-07-31T06:25:47.000Z","2803","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul31_06-25-49_anna-gpu","false","50","1","256","-1","albert-base-v1","false","1","/tmp/RTE/","true","-1","8","32","","500","42","RTE","false","0","0.01","","1","0.6353790613718412","0.6239670089312962","548.8621261119843","[570.7107937335968,553.1670937538147,554.4607594013214,552.1071813106537,548.8621261119843]","0.3185393810272217","[0.4456315040588379,0.5219836235046387,0.359999418258667,0.43334102630615234,0.40306901931762695,0.3619389533996582,0.3954012393951416,0.3885369300842285,0.38170862197875977,0.4169580936431885,0.46864914894104,0.3666679859161377,0.3664281368255615,0.3763444423675537,0.3734452724456787,0.35958123207092285,0.32918310165405273,0.3717222213745117,0.3553578853607178,0.34893226623535156,0.3284265995025635,0.3301422595977783,0.3423421382904053,0.362093448638916,0.3435075283050537,0.3274729251861572,0.34193992614746094,0.3198888301849365,0.3337881565093994,0.3824324607849121,0.4048430919647217,0.3497166633605957,0.3185393810272217,0.609760046005249,0.319061279296875]","0.43659111618995666","","","","","",""
"blooming-sweep-26","finished","-","anna_korotkova","","2020-07-31T05:36:01.000Z","2981","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul31_05-36-03_anna-gpu","false","50","1","256","-1","albert-base-v1","false","1","/tmp/RTE/","true","-1","8","16","","500","42","RTE","false","0","0.01","","1","0.6714801444043321","0.6117634458201272","559.0937011241913","[641.9085886478424,614.307365655899,573.6642017364502,559.0937011241913,568.1663665771484]","0.3177340030670166","[0.4893050193786621,0.3476595878601074,0.3805241584777832,0.3414454460144043,0.453061580657959,0.41100120544433594,0.3922576904296875,0.35280442237854004,0.35054683685302734,0.35924768447875977,0.3380281925201416,0.3399970531463623,0.3329288959503174,0.3513505458831787,0.417405366897583,0.32383012771606445,0.4138383865356446,0.42957472801208496,0.4425065517425537,0.35466694831848145,0.44710707664489746,0.32699012756347656,0.3389894962310791,0.3222477436065674,0.34859299659729004,0.33634328842163086,0.3513009548187256,0.32361555099487305,0.3177340030670166,0.3222370147705078,0.34699296951293945,0.37058448791503906,0.35649681091308594,0.3206315040588379,0.507624626159668]","0.5595365184545517","","","","","",""
"smooth-sweep-25","finished","-","anna_korotkova","","2020-07-31T04:43:35.000Z","3144","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul31_04-43-36_anna-gpu","false","50","1","256","-1","albert-base-v1","false","1","/tmp/RTE/","true","-1","8","8","","500","42","RTE","false","0","0.01","","1","0.6534296028880866","0.6326080850192479","603.2764194011688","[674.5262582302094,611.92285323143,610.7008225917816,618.8363592624664,603.2764194011688]","0.31027793884277344","[0.5006201267242432,0.35025978088378906,0.3369321823120117,0.32093071937561035,0.3623085021972656,0.3383798599243164,0.35463714599609375,0.362004041671753,0.39485597610473633,0.38717079162597656,0.34055447578430176,0.3418288230895996,0.3742907047271729,0.3468141555786133,0.351992130279541,0.3944129943847656,0.3152327537536621,0.39343786239624023,0.3471839427947998,0.3499276638031006,0.45768070220947266,0.46402788162231445,0.5009255409240723,0.41269516944885254,0.3271522521972656,0.31027793884277344,0.3319361209869385,0.34364914894104004,0.3671300411224365,0.3755636215209961,0.32651805877685547,0.3213791847229004,0.3534586429595947,0.3733234405517578,0.3678221702575683,0.4553561210632324,0.33247876167297363,0.3294076919555664,0.3415493965148926,0.31586599349975586,0.3222212791442871,0.3423295021057129,0.3292074203491211,0.3211710453033447,0.3250610828399658,0.3671078681945801,0.38677167892456055,0.31757211685180664,0.329601526260376,0.33157944679260254,0.31922078132629395,0.3257460594177246,0.33495402336120605,0.3219470977783203,0.34589338302612305,0.4045236110687256,0.42698144912719727,0.3603997230529785,0.3496131896972656,0.3800959587097168,0.4253838062286377,0.3727145195007324,0.37215209007263184,0.39112019538879395,0.3613622188568115,0.3622572422027588,0.31472349166870117,0.3815653324127197,0.42647314071655273,0.3609344959259033]","0.5325680577754974","","","","","",""
"prime-sweep-24","finished","-","anna_korotkova","","2020-07-31T03:51:58.000Z","3092","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul31_03-51-59_anna-gpu","false","50","1","256","-1","roberta-base","false","1","/tmp/RTE/","true","-1","8","32","","500","42","RTE","false","0","0.01","","1","0.5631768953068592","0.6859709109578814","605.0808110237122","[630.0350942611694,612.0349359512329,608.8574607372284,606.4314570426941,605.0808110237122]","0.31189441680908203","[0.4370131492614746,0.33533453941345215,0.3322279453277588,0.3367781639099121,0.33632421493530273,0.38439130783081055,0.37763071060180664,0.34058547019958496,0.39159345626831055,0.3548853397369385,0.3705461025238037,0.35314035415649414,0.36351537704467773,0.36431384086608887,0.34871625900268555,0.37300825119018555,0.33778929710388184,0.3432607650756836,0.3966586589813232,0.3336615562438965,0.4647200107574463,0.5840859413146973,0.4038102626800537,0.4752075672149658,0.37627625465393066,0.3610036373138428,0.3371157646179199,0.33385705947875977,0.5163884162902832,0.39026379585266113,0.49747776985168457,0.36603689193725586,0.36374998092651367,0.386523962020874,0.31189441680908203]","0.519999029636383","","","","","",""
"driven-sweep-23","finished","-","anna_korotkova","","2020-07-31T02:52:49.000Z","3544","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul31_02-52-51_anna-gpu","false","50","1","256","-1","roberta-base","false","1","/tmp/RTE/","true","-1","8","16","","500","42","RTE","false","0","0.01","","1","0.6787003610108303","0.6289668057646071","695.0352189540863","[724.0378348827362,695.0352189540863,697.491402387619,700.2372992038727,697.2954664230347]","0.3078329563140869","[0.3629751205444336,0.3783535957336426,0.3780407905578614,0.34192824363708496,0.32263708114624023,0.355086088180542,0.3384873867034912,0.3529644012451172,0.3432803153991699,0.35213422775268555,0.35344433784484863,0.34029221534729004,0.34593915939331055,0.4446141719818115,0.3663668632507324,0.6006128787994385,0.3722834587097168,0.5238018035888672,0.4029562473297119,0.34167981147766113,0.34125852584838867,0.33855748176574707,0.3235893249511719,0.3228781223297119,0.30784010887145996,0.3606994152069092,0.3343169689178467,0.381284236907959,0.3078329563140869,0.3689727783203125,0.3191390037536621,0.4488990306854248,0.3697640895843506,0.30959010124206543,0.31931042671203613]","0.5873926645517349","","","","","",""
"charmed-sweep-22","finished","-","anna_korotkova","","2020-07-31T01:42:02.000Z","4242","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul31_01-42-03_anna-gpu","false","50","1","256","-1","roberta-base","false","1","/tmp/RTE/","true","-1","8","8","","500","42","RTE","false","0","0.01","","1","0.4729241877256318","0.6935488445418222","822.1210334300995","[841.6703479290009,858.3573920726776,853.1425423622131,836.451253414154,822.1210334300995]","0.2214627265930176","[0.4690659046173096,0.3222641944885254,0.3275768756866455,0.31795644760131836,0.31977033615112305,0.366335391998291,0.34329843521118164,0.3626282215118408,0.327606201171875,0.35236215591430664,0.3259758949279785,0.32418131828308105,0.36194753646850586,0.35838818550109863,0.3449842929840088,0.3566935062408447,0.3464779853820801,0.3339097499847412,0.34365367889404297,0.3421509265899658,0.3832688331604004,0.35001277923583984,0.34312009811401367,0.3349883556365967,0.3215312957763672,0.3353724479675293,0.3463106155395508,0.3267238140106201,0.3300609588623047,0.34316253662109375,0.32868432998657227,0.3278312683105469,0.3479349613189697,0.3217041492462158,0.2214627265930176,0.4066789150238037,0.31504154205322266,0.32036590576171875,0.32131028175354004,0.33403921127319336,0.3282656669616699,0.3321249485015869,0.31331729888916016,0.31040000915527344,0.33931708335876465,0.3486812114715576,0.34248781204223633,0.33440232276916504,0.3832237720489502,0.31756091117858887,0.3222343921661377,0.3237740993499756,0.309556245803833,0.31664133071899414,0.3203287124633789,0.33885741233825684,0.3165428638458252,0.33938050270080566,0.30919766426086426,0.338254451751709,0.3779983520507813,0.3481433391571045,0.3125293254852295,0.3724422454833984,0.36293649673461914,0.4000391960144043,0.3225579261779785,0.33683013916015625,0.35218167304992676,0.2883150577545166]","0.6936857354640961","","","","","",""
"solar-sweep-21","finished","-","anna_korotkova","","2020-07-31T01:17:03.000Z","1493","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul31_01-17-04_anna-gpu","false","50","1","256","-1","distilbert-base-uncased","false","1","/tmp/RTE/","true","-1","8","32","","500","42","RTE","false","0","0.01","","1","0.5884476534296029","0.6841952102524894","293.1004912853241","[300.9159469604492,293.168226480484,293.1004912853241,293.60755705833435,294.2590911388397]","0.15021038055419922","[0.330399751663208,0.153594970703125,0.15151309967041016,0.15569829940795898,0.15366053581237793,0.15290141105651855,0.15228724479675293,0.15385794639587402,0.2362074851989746,0.15356850624084473,0.15813946723937988,0.15204262733459473,0.15205025672912598,0.15160441398620603,0.15549421310424805,0.17897439002990723,0.22626304626464844,0.15167665481567383,0.1511552333831787,0.15290570259094238,0.15137100219726562,0.17178726196289062,0.2758305072784424,0.21410107612609863,0.1622757911682129,0.15021038055419922,0.15314126014709473,0.22278618812561035,0.1697235107421875,0.160980224609375,0.2614564895629883,0.1769857406616211,0.15573382377624512,0.29553866386413574,0.22320127487182617]","0.5164486801624298","","","","","",""
"wobbly-sweep-20","finished","-","anna_korotkova","","2020-07-31T00:47:04.000Z","1796","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul31_00-47-05_anna-gpu","false","50","1","256","-1","distilbert-base-uncased","false","1","/tmp/RTE/","true","-1","8","16","","500","42","RTE","false","0","0.01","","1","0.5992779783393501","0.6834262898990087","351.83372235298157","[362.2771866321564,356.2123076915741,354.09795928001404,355.68745470046997,351.83372235298157]","0.1083853244781494","[0.24060750007629397,0.15239262580871582,0.18379807472229004,0.15692448616027832,0.14981889724731445,0.15425777435302734,0.15242409706115723,0.14933276176452637,0.15022850036621094,0.14972543716430664,0.15053486824035645,0.15434575080871582,0.1533219814300537,0.14951395988464355,0.14999818801879883,0.1502821445465088,0.18000531196594238,0.1512928009033203,0.1511366367340088,0.16517233848571777,0.15039348602294922,0.1501169204711914,0.16594314575195312,0.15523266792297363,0.15110373497009277,0.1514434814453125,0.16513705253601074,0.15088748931884766,0.15221810340881348,0.15331768989562988,0.14908266067504883,0.1521472930908203,0.18168258666992188,0.14948606491088867,0.1083853244781494]","0.6716121625900269","","","","","",""
"visionary-sweep-19","finished","-","anna_korotkova","","2020-07-31T00:15:58.000Z","1864","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul31_00-15-59_anna-gpu","false","50","1","256","-1","distilbert-base-uncased","false","1","/tmp/RTE/","true","-1","8","8","","500","42","RTE","false","0","0.01","","1","0.6028880866425993","0.683687927041735","364.01566767692566","[372.3271708488464,371.23630928993225,364.01566767692566,372.9623763561249,364.87647795677185]","0.13784384727478027","[0.19456911087036133,0.15259671211242676,0.23373198509216309,0.17096662521362305,0.20815563201904297,0.15223932266235352,0.15128779411315918,0.15211939811706543,0.15288496017456055,0.16495037078857422,0.21835708618164065,0.16838645935058594,0.15689635276794434,0.22105813026428223,0.17127513885498047,0.2000336647033691,0.17414546012878418,0.23290610313415527,0.15657520294189453,0.1586613655090332,0.26143813133239746,0.19436359405517575,0.1546015739440918,0.16540145874023438,0.15236353874206543,0.21161389350891113,0.23691105842590332,0.15569257736206055,0.1510322093963623,0.17435646057128906,0.14986491203308103,0.1780107021331787,0.15032744407653809,0.19166254997253415,0.22055840492248535,0.27330493927001953,0.16832208633422852,0.1481945514678955,0.14838337898254397,0.1485280990600586,0.1633455753326416,0.15366673469543457,0.1526947021484375,0.15119671821594238,0.1509406566619873,0.15166640281677246,0.14992904663085938,0.1617593765258789,0.1508326530456543,0.15105867385864258,0.15009379386901855,0.1505296230316162,0.15976524353027344,0.15429997444152832,0.15044617652893066,0.1516416072845459,0.17054343223571777,0.15103626251220703,0.1592507362365723,0.15056800842285156,0.15141844749450684,0.19238018989562988,0.1551659107208252,0.15169739723205566,0.15525174140930176,0.1502361297607422,0.15173912048339844,0.14945650100708008,0.1520094871520996,0.13784384727478027]","0.6674146699905396","","","","","",""
"absurd-sweep-18","finished","-","anna_korotkova","","2020-07-30T23:25:34.000Z","3021","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_23-25-36_anna-gpu","false","50","1","256","-1","bert-base-uncased","false","1","/tmp/RTE/","true","-1","8","32","","500","42","RTE","false","0","0.01","","1","0.6173285198555957","0.6457824502672468","592.2505502700806","[619.9187672138214,592.856781244278,592.2505502700806,593.7542717456818,594.4826457500458]","0.31783628463745117","[0.42653441429138184,0.34032297134399414,0.3423290252685547,0.37682104110717773,0.3731989860534668,0.3509960174560547,0.3748931884765625,0.3909921646118164,0.3707146644592285,0.3681738376617432,0.3326396942138672,0.3496677875518799,0.3913776874542236,0.360933780670166,0.4089632034301758,0.4344491958618164,0.628544807434082,0.35190367698669434,0.5439920425415039,0.33954524993896484,0.35199999809265137,0.4395003318786621,0.47461891174316406,0.4732367992401123,0.37420153617858887,0.31783628463745117,0.33652639389038086,0.3836028575897217,0.3960416316986084,0.4036753177642822,0.3559577465057373,0.502537727355957,0.37302327156066895,0.32355546951293945,0.343646764755249]","0.4600145870447159","","","","","",""
"peach-sweep-17","finished","-","anna_korotkova","","2020-07-30T22:30:30.000Z","3301","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_22-30-31_anna-gpu","false","50","1","256","-1","bert-base-uncased","false","1","/tmp/RTE/","true","-1","8","16","","500","42","RTE","false","0","0.01","","1","0.6425992779783394","0.6469824237482888","636.6923112869263","[706.5118408203125,641.8886308670044,636.6923112869263,649.0527348518372,638.1454329490662]","0.3125283718109131","[0.4621171951293946,0.35724711418151855,0.3507392406463623,0.41277456283569336,0.38997602462768555,0.3649322986602783,0.7269132137298584,0.48336291313171387,0.5251331329345703,0.3949768543243408,0.31913089752197266,0.4715209007263184,0.3902261257171631,0.3622727394104004,0.40033984184265137,0.404691219329834,0.3600895404815674,0.35303831100463867,0.3668456077575683,0.34834957122802734,0.37502384185791016,0.33458757400512695,0.31263160705566406,0.36182379722595215,0.4072268009185791,0.3626089096069336,0.6230931282043457,0.4780592918395996,0.3501167297363281,0.4367287158966065,0.3532874584197998,0.3826563358306885,0.3125283718109131,0.4318392276763916,0.4958488941192627]","0.5173833042383194","","","","","",""
